AAo,R,100
AKs,C,7
AQs,C,0
AJs,C,0
ATs,C,0
A9s,C,3
A8s,F,12
A7s,F,17
A6s,F,19
A5s,C,8
A4s,C,18
A3s,C,27
A2s,C,85
AKo,C,0
KKo,C,3
KQs,C,0
KJs,C,0
KTs,C,0
QQo,C,0
QJs,C,0
QTs,C,0
AJo,F,11
JJo,C,0
JTs,C,0
J9s,C,0
ATo,F,22
TTo,C,0
T9s,C,0
T8s,C,0
99o,C,0
98s,C,0
88o,C,0
87s,C,0
77o,C,0
76s,C,0
75s,C,0
66o,C,0
65s,C,0
64s,C,0
55o,C,0
54s,C,0
53s,C,0
44o,C,0
43s,C,0
33o,C,0
22o,C,0
