AAo,R,100
AKs,R,100
AQs,C,95
AJs,C,48
ATs,C,6
A9s,C,0
A8s,C,6
A7s,C,0
A6s,C,8
A5s,C,0
A4s,C,19
A3s,C,74
A2s,C,96
AKo,R,100
KKo,R,100
KQs,C,0
KJs,C,0
KTs,C,0
K9s,C,0
AQo,C,86
KQo,C,32
QQo,R,100
QJs,C,0
QTs,C,3
Q9s,C,0
AJo,C,91
KJo,C,0
QJo,C,0
JJo,C,9
JTs,C,0
J9s,C,4
ATo,R,100
TTo,C,7
T9s,C,0
T8s,C,0
A9o,F,45
99o,C,0
98s,C,0
A8o,F,14
88o,C,0
87s,C,0
A7o,F,9
77o,C,0
76s,C,0
A6o,F,7
66o,C,0
65s,C,0
A5o,F,16
55o,C,0
54s,C,0
A4o,F,19
44o,C,0
A3o,F,20
33o,C,0
A2o,F,13
22o,C,0
