AAo,R,100
AKs,R,100
AQs,C,0
AJs,C,0
ATs,C,0
A9s,F,4
A8s,F,21
A7s,F,26
A6s,F,23
A5s,C,10
A4s,C,22
A3s,C,73
A2s,F,77
AKo,C,13
KKo,C,47
KQs,C,0
KJs,C,0
QQo,C,0
QJs,C,0
AJo,F,5
JJo,C,0
JTs,C,0
ATo,F,7
TTo,C,0
T9s,C,0
99o,C,0
88o,C,0
87s,C,0
77o,C,0
76s,C,0
66o,C,0
65s,C,0
64s,C,0
55o,C,0
54s,C,0
53s,C,0
