AAo,R,100
AKs,R,100
AQs,R,100
AJs,R,100
ATs,R,100
A9s,F,35
A5s,R,100
A4s,F,89
A3s,F,5
A2s,F,35
AKo,R,100
KKo,R,100
KQs,R,100
KJs,R,100
KTs,F,20
AQo,R,100
KQo,F,24
QQo,R,100
QJs,R,100
QTs,F,35
AJo,F,6
JJo,R,100
JTs,F,87
TTo,R,100
99o,C,76
88o,R,100
77o,C,39
66o,C,0
