AAo,R,100
AKs,R,100
AQs,C,0
AJs,C,18
ATs,F,37
AKo,R,100
KKo,R,100
KQs,F,36
AQo,F,6
QQo,R,100
JJo,C,7
TTo,C,0
99o,C,0
88o,C,0
