AAo,R,100
AKs,R,100
AQs,C,7
AJs,C,25
ATs,C,53
A9s,F,19
A5s,F,52
A4s,F,69
A3s,F,4
A2s,F,20
AKo,R,100
KKo,R,100
KQs,C,69
AQo,F,27
QQo,R,100
JJo,R,100
JTs,C,0
TTo,C,36
99o,C,9
88o,C,4
77o,C,0
