AAo,C,96
AKs,C,0
AQs,C,0
AJs,C,0
ATs,C,6
A9s,F,8
A8s,F,30
A7s,F,27
A6s,F,26
A5s,C,13
A4s,C,26
A3s,C,39
A2s,F,67
AKo,C,0
KKo,C,0
KQs,C,0
KJs,C,0
KTs,C,0
AQo,F,10
QQo,C,0
QJs,C,0
QTs,C,0
AJo,F,21
JJo,C,0
JTs,C,0
J9s,C,0
ATo,F,6
TTo,C,0
T9s,C,0
T8s,C,0
99o,C,0
98s,C,0
88o,C,0
87s,C,0
86s,C,0
77o,C,0
76s,C,0
75s,C,0
66o,C,0
65s,C,0
64s,C,0
55o,C,0
54s,C,0
53s,C,0
44o,C,0
43s,C,0
33o,C,0
22o,C,0
