AAo,R,100
AKs,R,100
AQs,C,8
AJs,C,14
ATs,C,14
A9s,F,15
A8s,F,9
A7s,F,19
A6s,F,16
A5s,F,9
A4s,F,14
A3s,F,64
A2s,F,69
AKo,R,100
KKo,R,100
KQs,C,88
KJs,C,5
AQo,C,25
QQo,R,100
QJs,C,0
AJo,F,7
JJo,R,100
JTs,C,0
TTo,R,100
T9s,C,0
99o,C,14
88o,C,6
77o,C,0
66o,C,0
